transactionId,productId,transactionAmount,transactionDatetime
2068,20,3000,2023-09-08 04:15:00
2069,20,4000,2023-09-08 04:20:00
2070,10,3000,2023-09-08 04:25:00
2071,40,2000,2023-09-08 04:30:00
2072,10,2000,2023-09-08 04:35:00
2073,20,1000,2023-09-08 04:40:00
2074,40,3000,2023-09-08 04:45:00
2075,30,3000,2023-09-08 04:50:00
2076,30,1000,2023-09-08 04:55:00
2077,30,4000,2023-09-08 05:00:00
2078,10,1000,2023-09-08 05:05:00
2079,30,4000,2023-09-08 05:10:00
2080,10,2000,2023-09-08 05:15:00
2081,20,1000,2023-09-08 05:20:00
2082,40,1000,2023-09-08 05:25:00
2083,30,2000,2023-09-08 05:30:00
2084,20,1000,2023-09-08 05:35:00
2085,20,1000,2023-09-08 05:40:00
2086,30,3000,2023-09-08 05:45:00
2087,10,3000,2023-09-08 05:50:00
2088,10,1000,2023-09-08 05:55:00
2089,10,2000,2023-09-08 06:00:00
2090,20,4000,2023-09-08 06:05:00
2091,10,3000,2023-09-08 06:10:00
2092,10,1000,2023-09-08 06:15:00
2093,40,3000,2023-09-08 06:20:00
2094,40,3000,2023-09-08 06:25:00
2095,30,4000,2023-09-08 06:30:00
2096,40,1000,2023-09-08 06:35:00
2097,10,1000,2023-09-08 06:40:00
2098,10,1000,2023-09-08 06:45:00
2099,10,2000,2023-09-08 06:50:00
2100,20,1000,2023-09-08 06:55:00
2101,10,1000,2023-09-08 07:00:00
2102,10,1000,2023-09-08 07:05:00
2103,10,1000,2023-09-08 07:10:00
2104,20,1000,2023-09-08 07:15:00
2105,30,1000,2023-09-08 07:20:00
2106,40,4000,2023-09-08 07:25:00
2107,10,2000,2023-09-08 07:30:00
2108,20,4000,2023-09-08 07:35:00
2109,40,2000,2023-09-08 07:40:00
2110,10,3000,2023-09-08 07:45:00
2111,40,4000,2023-09-08 07:50:00
2112,30,4000,2023-09-08 07:55:00
2113,20,1000,2023-09-08 08:00:00
2114,20,2000,2023-09-08 08:05:00
2115,30,2000,2023-09-08 08:10:00
2116,30,1000,2023-09-08 08:15:00
2117,20,2000,2023-09-08 08:20:00
2118,20,4000,2023-09-08 08:25:00
2119,10,3000,2023-09-08 08:30:00
2120,20,4000,2023-09-08 08:35:00
2121,10,4000,2023-09-08 08:40:00
2122,20,2000,2023-09-08 08:45:00
2123,20,4000,2023-09-08 08:50:00
2124,10,2000,2023-09-08 08:55:00
2125,40,2000,2023-09-08 09:00:00
2126,40,1000,2023-09-08 09:05:00
2127,30,3000,2023-09-08 09:10:00
2128,10,4000,2023-09-08 09:15:00
2129,20,4000,2023-09-08 09:20:00
2130,20,2000,2023-09-08 09:25:00
2131,20,1000,2023-09-08 09:30:00
2132,40,1000,2023-09-08 09:35:00
2133,10,4000,2023-09-08 09:40:00
2134,40,2000,2023-09-08 09:45:00
2135,20,1000,2023-09-08 09:50:00
2136,30,4000,2023-09-08 09:55:00
2137,40,1000,2023-09-08 10:00:00
2138,20,2000,2023-09-08 10:05:00
2139,20,4000,2023-09-08 10:10:00
2140,20,1000,2023-09-08 10:15:00
2141,30,4000,2023-09-08 10:20:00
2142,10,2000,2023-09-08 10:25:00
2143,20,4000,2023-09-08 10:30:00
2144,30,3000,2023-09-08 10:35:00
2145,40,3000,2023-09-08 10:40:00
2146,10,4000,2023-09-08 10:45:00
2147,30,4000,2023-09-08 10:50:00
2148,30,1000,2023-09-08 10:55:00
2149,40,4000,2023-09-08 11:00:00
2150,30,2000,2023-09-08 11:05:00
2151,30,4000,2023-09-08 11:10:00
2152,10,4000,2023-09-08 11:15:00
2153,20,2000,2023-09-08 11:20:00
2154,40,1000,2023-09-08 11:25:00
2155,40,2000,2023-09-08 11:30:00
2156,20,2000,2023-09-08 11:35:00
2157,40,2000,2023-09-08 11:40:00
2158,20,4000,2023-09-08 11:45:00
2159,20,2000,2023-09-08 11:50:00
2160,40,1000,2023-09-08 11:55:00
2161,40,2000,2023-09-08 12:00:00
2162,10,3000,2023-09-08 12:05:00
2163,10,4000,2023-09-08 12:10:00
2164,30,4000,2023-09-08 12:15:00
2165,20,1000,2023-09-08 12:20:00
2166,40,3000,2023-09-08 12:25:00
2167,10,2000,2023-09-08 12:30:00
2168,20,4000,2023-09-08 12:35:00
2169,10,2000,2023-09-08 12:40:00
2170,40,1000,2023-09-08 12:45:00
2171,40,2000,2023-09-08 12:50:00
2172,40,3000,2023-09-08 12:55:00
2173,30,2000,2023-09-08 13:00:00
2174,30,2000,2023-09-08 13:05:00
2175,40,1000,2023-09-08 13:10:00
2176,40,4000,2023-09-08 13:15:00
2177,40,2000,2023-09-08 13:20:00
2178,40,3000,2023-09-08 13:25:00
2179,40,2000,2023-09-08 13:30:00
2180,10,2000,2023-09-08 13:35:00
2181,30,1000,2023-09-08 13:40:00
2182,10,1000,2023-09-08 13:45:00
2183,20,3000,2023-09-08 13:50:00
2184,30,3000,2023-09-08 13:55:00
2185,10,2000,2023-09-08 14:00:00
2186,10,4000,2023-09-08 14:05:00
2187,40,3000,2023-09-08 14:10:00
2188,40,4000,2023-09-08 14:15:00
2189,30,2000,2023-09-08 14:20:00
2190,10,2000,2023-09-08 14:25:00
2191,20,1000,2023-09-08 14:30:00
2192,30,4000,2023-09-08 14:35:00
2193,40,1000,2023-09-08 14:40:00
2194,40,3000,2023-09-08 14:45:00
2195,40,2000,2023-09-08 14:50:00
2196,30,2000,2023-09-08 14:55:00
2197,10,3000,2023-09-08 15:00:00
2198,20,2000,2023-09-08 15:05:00
2199,40,4000,2023-09-08 15:10:00
2200,10,4000,2023-09-08 15:15:00
2201,40,4000,2023-09-08 15:20:00
2202,40,1000,2023-09-08 15:25:00
2203,10,2000,2023-09-08 15:30:00
2204,20,1000,2023-09-08 15:35:00
2205,30,3000,2023-09-08 15:40:00
2206,40,3000,2023-09-08 15:45:00
2207,20,4000,2023-09-08 15:50:00
2208,30,4000,2023-09-08 15:55:00
2209,30,1000,2023-09-08 16:00:00
2210,30,4000,2023-09-08 16:05:00
2211,10,4000,2023-09-08 16:10:00
2212,20,4000,2023-09-08 16:15:00
2213,40,3000,2023-09-08 16:20:00
2214,30,1000,2023-09-08 16:25:00
2215,40,1000,2023-09-08 16:30:00
2216,10,2000,2023-09-08 16:35:00
2217,30,2000,2023-09-08 16:40:00
2218,10,1000,2023-09-08 16:45:00
2219,30,3000,2023-09-08 16:50:00
2220,40,2000,2023-09-08 16:55:00
2221,30,1000,2023-09-08 17:00:00
2222,40,3000,2023-09-08 17:05:00
2223,30,3000,2023-09-08 17:10:00
2224,30,2000,2023-09-08 17:15:00
2225,40,2000,2023-09-08 17:20:00
2226,30,4000,2023-09-08 17:25:00
2227,30,2000,2023-09-08 17:30:00
2228,40,3000,2023-09-08 17:35:00
2229,30,3000,2023-09-08 17:40:00
2230,30,3000,2023-09-08 17:45:00
2231,30,2000,2023-09-08 17:50:00
2232,40,4000,2023-09-08 17:55:00
2233,40,4000,2023-09-08 18:00:00
2234,20,4000,2023-09-08 18:05:00
2235,40,4000,2023-09-08 18:10:00
2236,20,4000,2023-09-08 18:15:00
2237,30,1000,2023-09-08 18:20:00
2238,40,4000,2023-09-08 18:25:00
2239,40,2000,2023-09-08 18:30:00
2240,40,4000,2023-09-08 18:35:00
2241,40,4000,2023-09-08 18:40:00
2242,10,4000,2023-09-08 18:45:00
2243,40,4000,2023-09-08 18:50:00
2244,20,4000,2023-09-08 18:55:00
2245,20,4000,2023-09-08 19:00:00
2246,20,4000,2023-09-08 19:05:00
2247,40,3000,2023-09-08 19:10:00
2248,20,4000,2023-09-08 19:15:00
2249,20,3000,2023-09-08 19:20:00
2250,10,2000,2023-09-08 19:25:00
2251,40,1000,2023-09-08 19:30:00
2252,10,2000,2023-09-08 19:35:00
2253,40,3000,2023-09-08 19:40:00
2254,20,3000,2023-09-08 19:45:00
2255,20,2000,2023-09-08 19:50:00
2256,30,1000,2023-09-08 19:55:00
2257,40,2000,2023-09-08 20:00:00
2258,30,1000,2023-09-08 20:05:00
2259,20,2000,2023-09-08 20:10:00
2260,30,2000,2023-09-08 20:15:00
2261,20,1000,2023-09-08 20:20:00
2262,20,2000,2023-09-08 20:25:00
2263,30,2000,2023-09-08 20:30:00
2264,10,2000,2023-09-08 20:35:00
2265,40,3000,2023-09-08 20:40:00
2266,40,3000,2023-09-08 20:45:00
2267,20,1000,2023-09-08 20:50:00
2268,10,1000,2023-09-08 20:55:00
2269,30,3000,2023-09-08 21:00:00
2270,10,2000,2023-09-08 21:05:00
2271,20,1000,2023-09-08 21:10:00
2272,30,4000,2023-09-08 21:15:00
2273,30,2000,2023-09-08 21:20:00
2274,40,3000,2023-09-08 21:25:00
2275,40,2000,2023-09-08 21:30:00
2276,10,1000,2023-09-08 21:35:00
2277,10,3000,2023-09-08 21:40:00
2278,40,4000,2023-09-08 21:45:00
2279,40,1000,2023-09-08 21:50:00
2280,10,4000,2023-09-08 21:55:00
2281,10,3000,2023-09-08 22:00:00
2282,40,2000,2023-09-08 22:05:00
2283,40,1000,2023-09-08 22:10:00
2284,20,4000,2023-09-08 22:15:00
2285,40,1000,2023-09-08 22:20:00
2286,10,3000,2023-09-08 22:25:00
2287,10,2000,2023-09-08 22:30:00
2288,30,3000,2023-09-08 22:35:00
2289,40,3000,2023-09-08 22:40:00
2290,10,2000,2023-09-08 22:45:00
2291,40,4000,2023-09-08 22:50:00
2292,30,4000,2023-09-08 22:55:00
2293,20,4000,2023-09-08 23:00:00
2294,40,4000,2023-09-08 23:05:00
2295,10,3000,2023-09-08 23:10:00
2296,40,3000,2023-09-08 23:15:00
2297,20,4000,2023-09-08 23:20:00
2298,10,2000,2023-09-08 23:25:00
2299,30,3000,2023-09-08 23:30:00
2300,20,2000,2023-09-08 23:35:00
2301,30,2000,2023-09-08 23:40:00
2302,30,2000,2023-09-08 23:45:00
2303,20,1000,2023-09-08 23:50:00
2304,10,3000,2023-09-08 23:55:00
2305,10,3000,2023-09-09 00:00:00
2306,10,3000,2023-09-09 00:05:00
2307,10,3000,2023-09-09 00:10:00
2308,20,3000,2023-09-09 00:15:00
2309,40,1000,2023-09-09 00:20:00
2310,10,2000,2023-09-09 00:25:00
2311,30,4000,2023-09-09 00:30:00
2312,30,4000,2023-09-09 00:35:00
2313,10,2000,2023-09-09 00:40:00
2314,10,1000,2023-09-09 00:45:00
2315,20,2000,2023-09-09 00:50:00
2316,20,4000,2023-09-09 00:55:00
2317,10,1000,2023-09-09 01:00:00
2318,30,4000,2023-09-09 01:05:00
2319,30,1000,2023-09-09 01:10:00
2320,40,4000,2023-09-09 01:15:00
2321,30,4000,2023-09-09 01:20:00
2322,10,2000,2023-09-09 01:25:00
2323,20,3000,2023-09-09 01:30:00
2324,20,4000,2023-09-09 01:35:00
2325,10,1000,2023-09-09 01:40:00
2326,20,1000,2023-09-09 01:45:00
2327,10,1000,2023-09-09 01:50:00
2328,10,3000,2023-09-09 01:55:00
2329,20,3000,2023-09-09 02:00:00
2330,30,3000,2023-09-09 02:05:00
2331,10,3000,2023-09-09 02:10:00
2332,30,4000,2023-09-09 02:15:00
2333,20,3000,2023-09-09 02:20:00
2334,20,3000,2023-09-09 02:25:00
2335,10,4000,2023-09-09 02:30:00
2336,20,2000,2023-09-09 02:35:00
2337,20,3000,2023-09-09 02:40:00
2338,30,3000,2023-09-09 02:45:00
2339,10,3000,2023-09-09 02:50:00
2340,40,2000,2023-09-09 02:55:00
2341,30,1000,2023-09-09 03:00:00
2342,10,1000,2023-09-09 03:05:00
2343,30,1000,2023-09-09 03:10:00
2344,20,1000,2023-09-09 03:15:00
2345,40,3000,2023-09-09 03:20:00
2346,10,3000,2023-09-09 03:25:00
2347,30,1000,2023-09-09 03:30:00
2348,20,3000,2023-09-09 03:35:00
2349,20,4000,2023-09-09 03:40:00
2350,20,2000,2023-09-09 03:45:00
2351,40,1000,2023-09-09 03:50:00
2352,20,3000,2023-09-09 03:55:00
2353,20,4000,2023-09-09 04:00:00
2354,20,4000,2023-09-09 04:05:00
2355,20,1000,2023-09-09 04:10:00
2356,30,1000,2023-09-09 04:15:00
2357,20,4000,2023-09-09 04:20:00
2358,40,3000,2023-09-09 04:25:00
2359,30,2000,2023-09-09 04:30:00
2360,20,2000,2023-09-09 04:35:00
2361,20,1000,2023-09-09 04:40:00
2362,30,2000,2023-09-09 04:45:00
2363,20,4000,2023-09-09 04:50:00
2364,20,1000,2023-09-09 04:55:00
2365,10,3000,2023-09-09 05:00:00
2366,30,1000,2023-09-09 05:05:00
2367,10,1000,2023-09-09 05:10:00
2368,20,3000,2023-09-09 05:15:00
2369,20,4000,2023-09-09 05:20:00
2370,30,4000,2023-09-09 05:25:00
2371,20,1000,2023-09-09 05:30:00
2372,10,3000,2023-09-09 05:35:00
2373,20,1000,2023-09-09 05:40:00
2374,30,2000,2023-09-09 05:45:00
2375,10,3000,2023-09-09 05:50:00
2376,30,1000,2023-09-09 05:55:00
2377,20,1000,2023-09-09 06:00:00
2378,10,1000,2023-09-09 06:05:00
2379,40,3000,2023-09-09 06:10:00
2380,10,2000,2023-09-09 06:15:00
2381,10,1000,2023-09-09 06:20:00
2382,40,3000,2023-09-09 06:25:00
2383,30,4000,2023-09-09 06:30:00
2384,20,2000,2023-09-09 06:35:00
2385,20,3000,2023-09-09 06:40:00
2386,10,1000,2023-09-09 06:45:00
2387,30,2000,2023-09-09 06:50:00
2388,10,3000,2023-09-09 06:55:00
2389,40,1000,2023-09-09 07:00:00
2390,20,3000,2023-09-09 07:05:00
2391,30,1000,2023-09-09 07:10:00
2392,40,2000,2023-09-09 07:15:00
2393,30,1000,2023-09-09 07:20:00
2394,40,3000,2023-09-09 07:25:00
2395,20,4000,2023-09-09 07:30:00
2396,30,4000,2023-09-09 07:35:00
2397,40,4000,2023-09-09 07:40:00
2398,10,2000,2023-09-09 07:45:00
2399,10,3000,2023-09-09 07:50:00
2400,30,1000,2023-09-09 07:55:00
2401,20,4000,2023-09-09 08:00:00
2402,30,1000,2023-09-09 08:05:00
2403,10,3000,2023-09-09 08:10:00
2404,10,3000,2023-09-09 08:15:00
2405,20,1000,2023-09-09 08:20:00
2406,20,1000,2023-09-09 08:25:00
2407,30,3000,2023-09-09 08:30:00
2408,40,3000,2023-09-09 08:35:00
2409,20,3000,2023-09-09 08:40:00
2410,10,1000,2023-09-09 08:45:00
2411,30,3000,2023-09-09 08:50:00
2412,40,4000,2023-09-09 08:55:00
2413,30,3000,2023-09-09 09:00:00
2414,40,3000,2023-09-09 09:05:00
2415,20,3000,2023-09-09 09:10:00
2416,40,4000,2023-09-09 09:15:00
2417,20,2000,2023-09-09 09:20:00
2418,40,3000,2023-09-09 09:25:00
2419,30,4000,2023-09-09 09:30:00
2420,10,4000,2023-09-09 09:35:00
2421,20,3000,2023-09-09 09:40:00
2422,40,3000,2023-09-09 09:45:00
2423,10,1000,2023-09-09 09:50:00
2424,10,3000,2023-09-09 09:55:00
2425,20,3000,2023-09-09 10:00:00
2426,10,2000,2023-09-09 10:05:00
2427,30,4000,2023-09-09 10:10:00
2428,30,4000,2023-09-09 10:15:00
2429,20,2000,2023-09-09 10:20:00
2430,10,4000,2023-09-09 10:25:00
2431,10,3000,2023-09-09 10:30:00
2432,40,4000,2023-09-09 10:35:00
2433,20,3000,2023-09-09 10:40:00
2434,40,2000,2023-09-09 10:45:00
2435,40,4000,2023-09-09 10:50:00
2436,10,3000,2023-09-09 10:55:00
2437,10,3000,2023-09-09 11:00:00
2438,30,1000,2023-09-09 11:05:00
2439,10,3000,2023-09-09 11:10:00
2440,20,1000,2023-09-09 11:15:00
2441,10,4000,2023-09-09 11:20:00
2442,20,3000,2023-09-09 11:25:00
2443,40,3000,2023-09-09 11:30:00
2444,10,3000,2023-09-09 11:35:00
2445,10,3000,2023-09-09 11:40:00
2446,10,3000,2023-09-09 11:45:00
2447,30,4000,2023-09-09 11:50:00
2448,30,2000,2023-09-09 11:55:00
2449,30,4000,2023-09-09 12:00:00
2450,30,3000,2023-09-09 12:05:00
2451,20,1000,2023-09-09 12:10:00
2452,10,4000,2023-09-09 12:15:00
2453,30,3000,2023-09-09 12:20:00
2454,30,4000,2023-09-09 12:25:00
2455,40,3000,2023-09-09 12:30:00
2456,10,1000,2023-09-09 12:35:00
2457,20,1000,2023-09-09 12:40:00
2458,40,1000,2023-09-09 12:45:00
2459,10,1000,2023-09-09 12:50:00
2460,10,1000,2023-09-09 12:55:00
2461,40,1000,2023-09-09 13:00:00
2462,10,4000,2023-09-09 13:05:00
2463,40,3000,2023-09-09 13:10:00
2464,20,4000,2023-09-09 13:15:00
2465,30,1000,2023-09-09 13:20:00
2466,30,1000,2023-09-09 13:25:00
2467,40,4000,2023-09-09 13:30:00
2468,10,2000,2023-09-09 13:35:00
2469,30,1000,2023-09-09 13:40:00
2470,10,1000,2023-09-09 13:45:00
2471,30,2000,2023-09-09 13:50:00
2472,10,4000,2023-09-09 13:55:00
2473,30,2000,2023-09-09 14:00:00
2474,40,1000,2023-09-09 14:05:00
2475,30,1000,2023-09-09 14:10:00
2476,40,1000,2023-09-09 14:15:00
2477,10,2000,2023-09-09 14:20:00
2478,40,3000,2023-09-09 14:25:00
2479,40,3000,2023-09-09 14:30:00
2480,10,3000,2023-09-09 14:35:00
2481,30,4000,2023-09-09 14:40:00
2482,40,1000,2023-09-09 14:45:00
2483,30,1000,2023-09-09 14:50:00
2484,40,4000,2023-09-09 14:55:00
2485,10,4000,2023-09-09 15:00:00
2486,30,4000,2023-09-09 15:05:00
2487,30,2000,2023-09-09 15:10:00
2488,40,3000,2023-09-09 15:15:00
2489,10,1000,2023-09-09 15:20:00
2490,20,1000,2023-09-09 15:25:00
2491,20,2000,2023-09-09 15:30:00
2492,10,3000,2023-09-09 15:35:00
2493,40,1000,2023-09-09 15:40:00
2494,20,1000,2023-09-09 15:45:00
2495,30,3000,2023-09-09 15:50:00
2496,10,1000,2023-09-09 15:55:00
2497,30,2000,2023-09-09 16:00:00
2498,30,2000,2023-09-09 16:05:00
2499,10,4000,2023-09-09 16:10:00
2500,10,2000,2023-09-09 16:15:00
2501,30,2000,2023-09-09 16:20:00
2502,10,1000,2023-09-09 16:25:00
2503,30,3000,2023-09-09 16:30:00
2504,40,3000,2023-09-09 16:35:00
2505,40,3000,2023-09-09 16:40:00
2506,40,3000,2023-09-09 16:45:00
2507,20,2000,2023-09-09 16:50:00
2508,40,3000,2023-09-09 16:55:00
2509,40,2000,2023-09-09 17:00:00
2510,20,2000,2023-09-09 17:05:00
2511,20,4000,2023-09-09 17:10:00
2512,20,2000,2023-09-09 17:15:00
2513,30,4000,2023-09-09 17:20:00
2514,30,4000,2023-09-09 17:25:00
2515,40,1000,2023-09-09 17:30:00
2516,20,3000,2023-09-09 17:35:00
2517,20,4000,2023-09-09 17:40:00
2518,20,2000,2023-09-09 17:45:00
2519,30,1000,2023-09-09 17:50:00
2520,40,4000,2023-09-09 17:55:00
2521,40,4000,2023-09-09 18:00:00
2522,40,2000,2023-09-09 18:05:00
2523,10,2000,2023-09-09 18:10:00
2524,10,4000,2023-09-09 18:15:00
2525,30,4000,2023-09-09 18:20:00
2526,40,1000,2023-09-09 18:25:00
2527,10,4000,2023-09-09 18:30:00
2528,40,4000,2023-09-09 18:35:00
2529,20,4000,2023-09-09 18:40:00
2530,20,2000,2023-09-09 18:45:00
2531,20,3000,2023-09-09 18:50:00
2532,20,1000,2023-09-09 18:55:00
2533,10,4000,2023-09-09 19:00:00
2534,40,3000,2023-09-09 19:05:00
2535,10,2000,2023-09-09 19:10:00
2536,30,3000,2023-09-09 19:15:00
2537,20,4000,2023-09-09 19:20:00
2538,10,3000,2023-09-09 19:25:00
2539,10,1000,2023-09-09 19:30:00
2540,20,3000,2023-09-09 19:35:00
2541,20,3000,2023-09-09 19:40:00
2542,10,1000,2023-09-09 19:45:00
2543,40,1000,2023-09-09 19:50:00
2544,30,1000,2023-09-09 19:55:00
2545,30,1000,2023-09-09 20:00:00
2546,20,2000,2023-09-09 20:05:00
2547,10,1000,2023-09-09 20:10:00
2548,30,2000,2023-09-09 20:15:00
2549,20,4000,2023-09-09 20:20:00
2550,10,2000,2023-09-09 20:25:00
2551,40,2000,2023-09-09 20:30:00
2552,40,3000,2023-09-09 20:35:00
2553,30,1000,2023-09-09 20:40:00
2554,20,2000,2023-09-09 20:45:00
2555,10,4000,2023-09-09 20:50:00
2556,20,4000,2023-09-09 20:55:00
2557,20,4000,2023-09-09 21:00:00
2558,30,4000,2023-09-09 21:05:00
2559,20,4000,2023-09-09 21:10:00
2560,40,1000,2023-09-09 21:15:00
2561,10,1000,2023-09-09 21:20:00
2562,10,4000,2023-09-09 21:25:00
2563,40,2000,2023-09-09 21:30:00
2564,20,2000,2023-09-09 21:35:00
2565,40,2000,2023-09-09 21:40:00
2566,10,3000,2023-09-09 21:45:00
2567,20,3000,2023-09-09 21:50:00
2568,10,4000,2023-09-09 21:55:00
2569,30,3000,2023-09-09 22:00:00
2570,20,3000,2023-09-09 22:05:00
2571,20,3000,2023-09-09 22:10:00
2572,20,1000,2023-09-09 22:15:00
2573,10,3000,2023-09-09 22:20:00
2574,40,3000,2023-09-09 22:25:00
2575,10,3000,2023-09-09 22:30:00
2576,10,4000,2023-09-09 22:35:00
2577,30,2000,2023-09-09 22:40:00
2578,40,1000,2023-09-09 22:45:00
2579,40,2000,2023-09-09 22:50:00
2580,20,4000,2023-09-09 22:55:00
2581,10,1000,2023-09-09 23:00:00
2582,10,3000,2023-09-09 23:05:00
2583,40,4000,2023-09-09 23:10:00
2584,30,2000,2023-09-09 23:15:00
2585,10,2000,2023-09-09 23:20:00
2586,20,4000,2023-09-09 23:25:00
2587,40,4000,2023-09-09 23:30:00
2588,20,2000,2023-09-09 23:35:00
2589,40,2000,2023-09-09 23:40:00
2590,20,2000,2023-09-09 23:45:00
2591,40,4000,2023-09-09 23:50:00
2592,20,2000,2023-09-09 23:55:00
2593,10,1000,2023-09-10 00:00:00
2594,10,4000,2023-09-10 00:05:00
2595,10,1000,2023-09-10 00:10:00
2596,40,1000,2023-09-10 00:15:00
2597,30,4000,2023-09-10 00:20:00
2598,20,1000,2023-09-10 00:25:00
2599,20,2000,2023-09-10 00:30:00
2600,10,2000,2023-09-10 00:35:00
2601,10,3000,2023-09-10 00:40:00
2602,10,3000,2023-09-10 00:45:00
2603,30,2000,2023-09-10 00:50:00
2604,40,2000,2023-09-10 00:55:00
2605,20,3000,2023-09-10 01:00:00
2606,10,4000,2023-09-10 01:05:00
2607,30,2000,2023-09-10 01:10:00
2608,10,2000,2023-09-10 01:15:00
2609,20,2000,2023-09-10 01:20:00
2610,10,3000,2023-09-10 01:25:00
2611,40,3000,2023-09-10 01:30:00
2612,10,3000,2023-09-10 01:35:00
2613,40,1000,2023-09-10 01:40:00
2614,30,3000,2023-09-10 01:45:00
2615,20,2000,2023-09-10 01:50:00
2616,40,1000,2023-09-10 01:55:00
2617,10,3000,2023-09-10 02:00:00
2618,40,3000,2023-09-10 02:05:00
2619,20,3000,2023-09-10 02:10:00
2620,10,2000,2023-09-10 02:15:00
2621,10,2000,2023-09-10 02:20:00
2622,20,4000,2023-09-10 02:25:00
2623,10,4000,2023-09-10 02:30:00
2624,30,2000,2023-09-10 02:35:00
2625,10,3000,2023-09-10 02:40:00
2626,30,3000,2023-09-10 02:45:00
2627,30,2000,2023-09-10 02:50:00
2628,40,4000,2023-09-10 02:55:00
2629,20,3000,2023-09-10 03:00:00
2630,30,4000,2023-09-10 03:05:00
2631,30,1000,2023-09-10 03:10:00
2632,20,1000,2023-09-10 03:15:00
2633,30,1000,2023-09-10 03:20:00
2634,10,1000,2023-09-10 03:25:00
2635,30,3000,2023-09-10 03:30:00
2636,20,3000,2023-09-10 03:35:00
2637,30,2000,2023-09-10 03:40:00
2638,30,4000,2023-09-10 03:45:00
2639,30,3000,2023-09-10 03:50:00
2640,10,1000,2023-09-10 03:55:00
2641,30,3000,2023-09-10 04:00:00
2642,10,3000,2023-09-10 04:05:00
2643,20,1000,2023-09-10 04:10:00
2644,30,4000,2023-09-10 04:15:00
2645,10,3000,2023-09-10 04:20:00
2646,40,1000,2023-09-10 04:25:00
2647,10,3000,2023-09-10 04:30:00
2648,20,2000,2023-09-10 04:35:00
2649,30,3000,2023-09-10 04:40:00
2650,20,2000,2023-09-10 04:45:00
2651,30,3000,2023-09-10 04:50:00
2652,10,2000,2023-09-10 04:55:00
2653,40,3000,2023-09-10 05:00:00
2654,40,4000,2023-09-10 05:05:00
2655,20,4000,2023-09-10 05:10:00
2656,20,4000,2023-09-10 05:15:00
2657,40,3000,2023-09-10 05:20:00
2658,20,1000,2023-09-10 05:25:00
2659,30,1000,2023-09-10 05:30:00
2660,10,1000,2023-09-10 05:35:00
2661,10,4000,2023-09-10 05:40:00
2662,20,1000,2023-09-10 05:45:00
2663,40,1000,2023-09-10 05:50:00
2664,30,1000,2023-09-10 05:55:00
2665,10,4000,2023-09-10 06:00:00
2666,40,3000,2023-09-10 06:05:00
2667,20,1000,2023-09-10 06:10:00
2668,30,3000,2023-09-10 06:15:00
2669,40,1000,2023-09-10 06:20:00
2670,30,2000,2023-09-10 06:25:00
2671,40,4000,2023-09-10 06:30:00
2672,10,4000,2023-09-10 06:35:00
2673,30,1000,2023-09-10 06:40:00
2674,10,3000,2023-09-10 06:45:00
2675,20,4000,2023-09-10 06:50:00
2676,20,2000,2023-09-10 06:55:00
2677,40,4000,2023-09-10 07:00:00
2678,20,1000,2023-09-10 07:05:00
2679,30,4000,2023-09-10 07:10:00
2680,40,2000,2023-09-10 07:15:00
2681,20,2000,2023-09-10 07:20:00
2682,20,3000,2023-09-10 07:25:00
2683,40,2000,2023-09-10 07:30:00
2684,20,1000,2023-09-10 07:35:00
2685,20,1000,2023-09-10 07:40:00
2686,30,2000,2023-09-10 07:45:00
2687,10,1000,2023-09-10 07:50:00
2688,10,3000,2023-09-10 07:55:00
2689,30,4000,2023-09-10 08:00:00
2690,20,3000,2023-09-10 08:05:00
2691,10,3000,2023-09-10 08:10:00
2692,30,3000,2023-09-10 08:15:00
2693,10,4000,2023-09-10 08:20:00
2694,10,1000,2023-09-10 08:25:00
2695,10,4000,2023-09-10 08:30:00
2696,10,2000,2023-09-10 08:35:00
2697,10,4000,2023-09-10 08:40:00
2698,10,4000,2023-09-10 08:45:00
2699,40,2000,2023-09-10 08:50:00
2700,20,2000,2023-09-10 08:55:00
2701,10,1000,2023-09-10 09:00:00
2702,40,3000,2023-09-10 09:05:00
2703,30,4000,2023-09-10 09:10:00
2704,30,3000,2023-09-10 09:15:00
2705,20,1000,2023-09-10 09:20:00
2706,40,4000,2023-09-10 09:25:00
2707,10,4000,2023-09-10 09:30:00
2708,40,1000,2023-09-10 09:35:00
2709,20,3000,2023-09-10 09:40:00
2710,30,4000,2023-09-10 09:45:00
2711,20,3000,2023-09-10 09:50:00
2712,40,1000,2023-09-10 09:55:00
2713,20,4000,2023-09-10 10:00:00
2714,20,3000,2023-09-10 10:05:00
2715,40,1000,2023-09-10 10:10:00
2716,20,4000,2023-09-10 10:15:00
2717,40,2000,2023-09-10 10:20:00
2718,30,1000,2023-09-10 10:25:00
2719,40,4000,2023-09-10 10:30:00
2720,40,2000,2023-09-10 10:35:00
2721,30,1000,2023-09-10 10:40:00
2722,40,4000,2023-09-10 10:45:00
2723,20,4000,2023-09-10 10:50:00
2724,10,1000,2023-09-10 10:55:00
2725,20,3000,2023-09-10 11:00:00
2726,20,4000,2023-09-10 11:05:00
